Model,RMSE,MAE,MAPE,RMSPE
Hybrid_Naive_Drift*0.700+CatBoost*0.300,401.0222254897421,326.70548922595543,2.1488294054470005,2.644087201928607
Hybrid_Naive_Drift_Damped_0.8*0.575+GradientBoosting*0.425,401.07631837568397,326.0304251977911,2.094320653429134,2.55132888980503
Hybrid_Naive_Drift_Damped_0.9*0.800+ExtraTrees*0.200,401.2047833647823,335.03002063526975,2.191538332066971,2.6325783413395394
Hybrid_Naive_Drift*0.650+XGBoost*0.350,401.26731392285194,334.48354356553835,2.168688261570489,2.5900584809790885
Hybrid_Naive_Drift_Damped_0.5*0.925+LightGBM*0.075,401.34407295811263,312.3945415256335,2.0141877216351096,2.576287367419309
Hybrid_Naive_Drift_Damped_0.9*0.750+CatBoost*0.250,401.4317729584892,324.7825495246554,2.1265296103929443,2.633516973874993
Hybrid_Naive_Drift_Damped_0.8*0.775+XGBoost*0.225,401.4573409924581,310.02698038736935,2.018662998900612,2.594018451948758
Hybrid_Naive_Drift_Damped_0.9*0.875+RandomForest*0.125,401.463799592325,312.44237705537006,2.026215455975519,2.6130287975145308
Hybrid_Naive_Drift_Damped_0.8*0.850+XGBoost*0.150,401.6911962420208,311.4105672200523,2.019079748461027,2.607595526695918
Hybrid_Naive_Drift_Damped_0.6*0.800+GradientBoosting*0.200,401.793813290271,302.2072589166076,1.955811840226131,2.5703280656583507
Hybrid_Naive_Drift_Damped_0.6*0.775+GradientBoosting*0.225,401.85008662107595,307.6685829478503,1.9869487237378514,2.5660959833635344
Hybrid_Naive_Drift_Damped_0.9*0.825+CatBoost*0.175,401.96832660332007,321.3415346672588,2.0932039360100694,2.631045410637074
Hybrid_Naive_Drift*0.850+XGBoost*0.150,402.0058281259005,309.72202555338555,2.0144796330031616,2.624935926497718
Hybrid_Naive_Drift_Damped_0.9*0.850+ExtraTrees*0.150,402.16116101927275,327.7248107848306,2.135075567392918,2.6309448638131094
Hybrid_Naive_Drift*0.750+ExtraTrees*0.250,402.16468932016676,340.3937757940868,2.237851753625571,2.6556794171360516
Hybrid_Naive_Drift_Damped_0.6*0.825+GradientBoosting*0.175,402.8106254180537,304.1429295050087,1.9661937859670127,2.5807471681565253
Hybrid_Naive_Drift_Damped_0.9*0.525+GradientBoosting*0.475,402.90804768356804,327.5924482602766,2.1042184779994866,2.564396758358902
Hybrid_Naive_Drift_Damped_0.6*0.750+GradientBoosting*0.250,402.9789958630231,313.1299069790928,2.0180856072495716,2.568081509243489
Hybrid_Naive_Drift_Damped_0.8*0.850+RandomForest*0.150,403.14809975826074,310.0477274664442,2.0100001481905054,2.607188774516173
Hybrid_Naive_Drift_Damped_0.9*0.750+RandomForest*0.250,403.3520495951412,321.1708432149647,2.077197133604911,2.590689770837469
Hybrid_Naive_Drift_Damped_0.8*0.900+GradientBoosting*0.100,403.4058090283503,311.94817844656535,2.0154902777984636,2.6154551800987957
Hybrid_Naive_Drift_Damped_0.3*0.850+LightGBM*0.150,403.44117111926687,324.1466205048164,2.083110503572557,2.551887901540651
Hybrid_Naive_Drift_Damped_0.8*0.825+RandomForest*0.175,403.9924201315508,307.3723487108512,1.995385121253009,2.605260104172972
Hybrid_Naive_Drift*0.825+CatBoost*0.175,404.135814902554,318.7118471672584,2.0787632173415855,2.6488181365188432
Hybrid_Naive_Drift*0.700+RandomForest*0.300,404.20759412558294,331.49917852462414,2.1389694547339846,2.5902768123352584
Hybrid_Naive_Drift*0.875+RandomForest*0.125,404.2591864423496,312.1616478887031,2.0278157368230363,2.6362600196202624
Hybrid_Naive_Drift_Damped_0.7*0.625+GradientBoosting*0.375,404.3758638108049,326.6709021353061,2.096746580024218,2.5670325604369078
Hybrid_Naive_Drift_Damped_0.9*0.775+ExtraTrees*0.225,404.4339503193807,338.7384607146785,2.220139974047162,2.655026589331881
Hybrid_Naive_Drift_Damped_0.7*0.900+GradientBoosting*0.100,404.65553822976796,312.23692844656506,2.0138442746410132,2.614986836900672
Hybrid_Naive_Drift_Damped_0.8*0.875+RandomForest*0.125,404.6906535698265,312.72310622203696,2.0246151751280013,2.6217200881157803
Hybrid_Naive_Drift_Damped_0.9*0.725+CatBoost*0.275,404.74271068894717,326.6834692904599,2.1426376036222865,2.654161370788087
Hybrid_Naive_Drift_Damped_0.8*0.750+XGBoost*0.250,404.7963184231997,320.64479302300333,2.080709804464714,2.6080254262837657
Hybrid_Naive_Drift*0.850+ExtraTrees*0.150,404.8511989075626,325.286265476452,2.1219932040512397,2.651533924256999
Hybrid_Naive_Drift_Damped_0.6*0.850+GradientBoosting*0.150,404.89243852090715,306.81893957572237,1.9807312070239744,2.597278833384141
Hybrid_Naive_Drift_Damped_0.8*0.850+ExtraTrees*0.150,405.1456114510503,330.43418578483096,2.1499538835968104,2.640288274660846
Hybrid_Naive_Drift_Damped_0.8*0.825+CatBoost*0.175,405.1494912019048,323.9712221672585,2.107644654678548,2.641480037624433
Hybrid_Naive_Drift_Damped_0.6*0.725+GradientBoosting*0.275,405.17157522036365,318.59123101033583,2.049222490761294,2.5762702676471236
Hybrid_Naive_Drift_Damped_0.8*0.875+XGBoost*0.125,405.1827903284236,312.90620185004354,2.0257571482425636,2.630494464379744
Hybrid_Naive_Drift_Damped_0.9*0.875+XGBoost*0.125,405.212065662687,312.6254726833769,2.027357429090083,2.6384186494995494
Hybrid_Naive_Drift_Damped_0.8*0.800+CatBoost*0.200,405.3973776486401,325.0385396197242,2.1183156152707663,2.643980100348361
Hybrid_Naive_Drift_Damped_0.9*0.850+CatBoost*0.150,405.6292731981984,320.19452971479313,2.0820953778824434,2.6500729079457783
Hybrid_Naive_Drift_Damped_0.7*0.950+LightGBM*0.050,405.67339519637613,313.3103887948666,2.020798324762605,2.623834883034392
Hybrid_Naive_Drift_Damped_0.8*0.825+ExtraTrees*0.175,406.0232452290648,333.5800180558608,2.174915538728735,2.6477124081927697
Hybrid_Naive_Drift*0.675+CatBoost*0.325,406.08305433330264,328.71219666145225,2.1655480742601094,2.675079240343147
Hybrid_Naive_Drift_Damped_0.9*0.875+ExtraTrees*0.125,406.3292539875942,325.3227589873589,2.1151369776802142,2.651786284059931
Hybrid_Naive_Drift_Damped_0.8*0.850+CatBoost*0.150,406.4939412018868,322.90390471479367,2.096973694086337,2.648146506551656
Hybrid_Naive_Drift_Damped_0.8*0.875+ExtraTrees*0.125,406.5593255813579,328.1118214873588,2.130452891419512,2.646433711662343
Hybrid_Naive_Drift_Damped_0.9*0.925+LightGBM*0.075,406.60956917197325,303.53146579495507,1.96876893856788,2.6313662539155147
Hybrid_Naive_Drift*0.900+LightGBM*0.100,406.7761549727212,295.826815504384,1.9268315205104056,2.6285807883660754
Hybrid_Naive_Drift*0.875+GradientBoosting*0.125,406.87714131708884,307.8487647248726,1.9981408314892453,2.641571030282259
Hybrid_Naive_Drift_Damped_0.6*0.950+LightGBM*0.050,406.97996222642894,316.22768046153305,2.036822111603558,2.6238641333571904
Hybrid_Naive_Drift_Damped_0.8*0.800+RandomForest*0.200,407.2087678843941,313.045007905305,2.027748563641267,2.615961951888157
Hybrid_Naive_Drift_Damped_0.8*0.775+CatBoost*0.225,407.23469275534205,326.1058570721896,2.128986575862982,2.655620806096189
Hybrid_Naive_Drift_Damped_0.9*0.675+XGBoost*0.325,407.8312272082103,337.63135592990494,2.1836649007903475,2.621152596670774
Hybrid_Naive_Drift_Damped_0.6*0.875+GradientBoosting*0.125,408.0229513930621,309.4949496464358,1.9952686280809349,2.6198073483183912
Hybrid_Naive_Drift*0.725+ExtraTrees*0.275,408.06617886967206,344.17065337349567,2.2668163910191548,2.6945825731090443
Hybrid_Naive_Drift_Damped_0.6*0.700+GradientBoosting*0.300,408.4106939059085,324.05255504157805,2.0803593742730118,2.5906034349871465
Hybrid_Naive_Drift_Damped_0.9*0.900+GradientBoosting*0.100,408.4866615195191,311.65942844656473,2.0171362809559086,2.649566848306851
Hybrid_Naive_Drift_Damped_0.8*0.900+RandomForest*0.100,408.59304909405597,315.39848497762915,2.039230202065493,2.6486466268257423
Hybrid_Naive_Drift_Damped_0.9*0.900+RandomForest*0.100,408.81291757293604,315.10973497762916,2.0408762052229417,2.658014921173761
Hybrid_Naive_Drift_Damped_0.8*0.800+ExtraTrees*0.200,409.17748322953577,337.22002063527,2.203154185295536,2.668592861375106
Hybrid_Naive_Drift_Damped_0.8*0.875+CatBoost*0.125,409.4150410554489,321.8365872623278,2.086302733494118,2.6639106899478007
Hybrid_Naive_Drift_Damped_0.9*0.700+CatBoost*0.300,409.74662496553134,329.949345550882,2.166445041306495,2.6844264492535697
Hybrid_Naive_Drift_Damped_0.8*0.725+XGBoost*0.275,409.79196793528416,331.2626056586367,2.1427566100288122,2.6311336752585457
Hybrid_Naive_Drift_Damped_0.8*0.550+GradientBoosting*0.450,409.937595906414,332.59299922903364,2.1316194125235706,2.5983423562251833
Hybrid_Naive_Drift_Damped_0.7*0.850+XGBoost*0.150,409.9997244989536,314.11994222005205,2.0339580646649154,2.6440889158800505
Hybrid_Naive_Drift_Damped_0.9*0.750+ExtraTrees*0.250,410.07173828944957,342.446900794087,2.2487416160273503,2.6914920308977677
Hybrid_Naive_Drift_Damped_0.8*0.900+ExtraTrees*0.100,410.2406999356728,325.7894571898867,2.1109518992422154,2.6660548845123357
Hybrid_Naive_Drift*0.625+XGBoost*0.375,410.28363006838725,346.2026062011717,2.2368969427173044,2.6349747298523964
Hybrid_Naive_Drift_Damped_0.8*0.900+XGBoost*0.100,410.32633941944925,315.544961480035,2.040143780557146,2.66226420951516
Hybrid_Naive_Drift*0.850+CatBoost*0.150,410.381714001674,317.48515471479294,2.0672170616785523,2.6816236661102835
Hybrid_Naive_Drift_Damped_0.7*0.825+XGBoost*0.175,410.43045237444363,313.19201592339385,2.0312091034508373,2.6422207833771654
Hybrid_Naive_Drift_Damped_0.8*0.750+CatBoost*0.250,410.640102472461,327.17317452465505,2.1396575364551977,2.676282883659144
Hybrid_Naive_Drift_Damped_0.9*0.875+CatBoost*0.125,410.9721648212824,319.0475247623278,2.0709868197548196,2.6787655236684036
Hybrid_Naive_Drift_Damped_0.7*0.875+XGBoost*0.125,411.09976786860864,315.04786851670997,2.0367070258789917,2.654278320454642
Hybrid_Naive_Drift*0.875+XGBoost*0.125,411.18632380285527,312.3447435167097,2.0289577099375995,2.677769394686394
Hybrid_Naive_Drift_Damped_0.7*0.600+GradientBoosting*0.400,411.3481779985231,332.6828511665496,2.1309644013273012,2.6032138269936063
Hybrid_Naive_Drift_Damped_0.8*0.950+LightGBM*0.050,411.37632577829214,311.25215775219186,2.01061491200549,2.661152949831505
Hybrid_Naive_Drift_Damped_0.9*0.725+RandomForest*0.275,411.4068211828638,334.0437608697942,2.151216423248461,2.627222660928587
Hybrid_Naive_Drift_Damped_0.7*0.925+GradientBoosting*0.075,411.67308400151444,315.7829046682571,2.0343485603353373,2.6590231357368843
Hybrid_Naive_Drift*0.875+ExtraTrees*0.125,412.03166167013364,323.0128242505181,2.1030523005416666,2.688451918973334
Hybrid_Naive_Drift_Damped_0.6*0.900+GradientBoosting*0.100,412.1782699584955,312.72654815217203,2.0135638959693014,2.648179668719847
Hybrid_Naive_Drift_Damped_0.7*0.800+XGBoost*0.200,412.38715496829144,317.02916775173634,2.055206202659978,2.6486915300817895
Hybrid_Naive_Drift_Damped_0.8*0.925+GradientBoosting*0.075,412.5665752269342,315.4861338349236,2.036040285802714,2.670895548878942
Hybrid_Naive_Drift_Damped_0.6*0.675+GradientBoosting*0.325,412.6717093492561,329.5138790728206,2.1114962577847316,2.6109798226589676
Hybrid_Naive_Drift_Damped_0.7*0.875+ExtraTrees*0.125,412.7119551597861,330.9008839873588,2.1457688051588106,2.6725823471532273
Hybrid_Naive_Drift_Damped_0.8*0.775+RandomForest*0.225,412.7416936695791,325.36730056013477,2.0986869154934618,2.6391406699826603
Hybrid_Naive_Drift_Damped_0.9*0.900+ExtraTrees*0.100,412.8726126258479,323.79067606708105,2.1010654561978455,2.6866960773019755
Hybrid_Naive_Drift*0.650+CatBoost*0.350,412.9367239984461,340.1685420315848,2.2353069200749895,2.716159184521601
Hybrid_Naive_Drift_Damped_0.7*0.850+CatBoost*0.150,412.94043403689983,325.61327971479267,2.11185201029022,2.6759084429111795
Hybrid_Naive_Drift_Damped_0.9*0.900+XGBoost*0.100,413.16761972953725,315.25621148003466,2.0417897837145933,2.6849875595526376
Hybrid_Naive_Drift_Damped_0.7*0.825+CatBoost*0.175,413.5558980036674,326.6009096672589,2.1220853733470326,2.67979253475957
Hybrid_Naive_Drift_Damped_0.7*0.850+ExtraTrees*0.150,413.68175496862057,333.1435607848305,2.164832199800698,2.6792510226081068
Hybrid_Naive_Drift_Damped_0.7*0.900+XGBoost*0.100,413.7183720763545,315.9757948133685,2.039455987093072,2.6726938264937075
Hybrid_Naive_Drift_Damped_0.7*0.875+CatBoost*0.125,413.7594489199842,324.6256497623273,2.1016186472334137,2.6803917093289638
Hybrid_Naive_Drift_Damped_0.7*0.875+RandomForest*0.125,413.79888585402335,313.00383538870346,2.02301489428048,2.6620212362821194
Hybrid_Naive_Drift_Damped_0.9*0.500+GradientBoosting*0.500,413.8137819321447,334.7056472915192,2.144598174885281,2.6231290079212672
Hybrid_Naive_Drift_Damped_0.7*0.900+ExtraTrees*0.100,413.8430055645237,328.65820718988726,2.126705410516925,2.6785276786461627
Hybrid_Naive_Drift_Damped_0.8*0.900+CatBoost*0.100,413.87940882210916,320.7692698098619,2.075631772901899,2.688612564267615
Hybrid_Naive_Drift_Damped_0.3*0.875+LightGBM*0.125,413.88936933965846,326.0680170873473,2.094555419546342,2.6149516060580096
Hybrid_Naive_Drift_Damped_0.8*0.775+ExtraTrees*0.225,414.5563626639828,340.86002321467885,2.2313928318623346,2.7026177612019375
Hybrid_Naive_Drift_Damped_0.7*0.900+RandomForest*0.100,414.61249583823394,315.6872349776295,2.0375841989080468,2.6725949242277
Hybrid_Naive_Drift_Damped_0.8*0.925+RandomForest*0.075,414.7886864203389,318.0738637332218,2.0538452290029876,2.6875958598829315
Hybrid_Naive_Drift_Damped_0.7*0.850+RandomForest*0.150,415.1294084059134,310.4376669841402,2.0092361965072634,2.6628541024228323
Hybrid_Naive_Drift*0.675+RandomForest*0.325,415.19761453436746,344.9227211794537,2.2160696821688934,2.64251911141734
Hybrid_Naive_Drift_Damped_0.5*0.950+LightGBM*0.050,415.22986364405403,319.1449721281997,2.0528458984445117,2.66123946932017
Hybrid_Naive_Drift*0.900+RandomForest*0.100,415.262190820167,314.8209849776288,2.0425222083803876,2.700353075278966
Hybrid_Naive_Drift_Damped_0.8*0.725+CatBoost*0.275,415.5750595615199,333.4697473105307,2.180115472631725,2.7057596703746496
Hybrid_Naive_Drift_Damped_0.7*0.800+CatBoost*0.200,415.5994678818516,327.5885396197247,2.132318736403842,2.6920077672564
Hybrid_Naive_Drift_Damped_0.7*0.775+XGBoost*0.225,415.84829220386547,327.09635538736967,2.1141720704327187,2.663440379533594
Hybrid_Naive_Drift_Damped_0.7*0.900+CatBoost*0.100,416.00447028556994,323.63801980986227,2.0913852841766087,2.6932005478874887
Hybrid_Naive_Drift_Damped_0.8*0.925+ExtraTrees*0.075,416.12955491970644,324.5845695503114,2.09898716723417,2.698857896284847
Hybrid_Naive_Drift_Damped_0.9*0.650+XGBoost*0.350,416.37644824411876,348.79979356553775,2.2487926441457997,2.663764845329079
Hybrid_Naive_Drift_Damped_0.9*0.675+CatBoost*0.325,416.3824837634482,342.0708187912331,2.23995834439219,2.723991554592826
Hybrid_Naive_Drift_Damped_0.8*0.700+XGBoost*0.300,416.38466513865137,341.88041829427084,2.204803415592916,2.663106289253492
Hybrid_Naive_Drift*0.700+ExtraTrees*0.300,416.44808623791056,349.0803977770147,2.302139733083317,2.747721610566755
Hybrid_Naive_Drift_Damped_0.7*0.825+ExtraTrees*0.175,416.7377384410871,335.8384555558611,2.186894387370693,2.6984401873616157
Hybrid_Naive_Drift_Damped_0.7*0.925+ExtraTrees*0.075,417.0578141727033,326.41553039241563,2.107642015875039,2.697003598629824
Hybrid_Naive_Drift_Damped_0.8*0.925+XGBoost*0.075,417.0607280330507,318.18372111002583,2.054530412871726,2.7025919435318464
Hybrid_Naive_Drift_Damped_0.6*0.925+GradientBoosting*0.075,417.3277834734081,316.93866111412916,2.0384966989820303,2.682210354334592
Hybrid_Naive_Drift_Damped_0.7*0.925+RandomForest*0.075,417.5577050384524,318.37063456655534,2.052153503535611,2.6944408827365587
Hybrid_Naive_Drift_Damped_0.7*0.925+XGBoost*0.075,417.82698673598355,318.4804919433591,2.0528386874043476,2.699167067505434
Hybrid_Naive_Drift_Damped_0.6*0.650+GradientBoosting*0.350,417.9233659035402,334.97520310406327,2.142633141296452,2.6372593582842243
Hybrid_Naive_Drift_Damped_0.9*0.900+CatBoost*0.100,417.93249998061833,319.6490307432643,2.071670215588633,2.7168170517966663
Hybrid_Naive_Drift_Damped_0.9*0.725+ExtraTrees*0.275,418.0207044072771,349.2086285178196,2.2944811545293415,2.741415366242549
Hybrid_Naive_Drift*0.875+CatBoost*0.125,418.3649301948453,317.8357675957471,2.0663082497801524,2.7244436892269026
Hybrid_Naive_Drift_Damped_0.9*0.925+RandomForest*0.075,418.5320458439425,317.7770928998887,2.055536954470367,2.7154113291931776
Hybrid_Naive_Drift_Damped_0.7*0.825+RandomForest*0.175,418.5836177795867,318.8933402504751,2.058481158903893,2.6750828686466974
Hybrid_Naive_Drift_Damped_0.7*0.775+CatBoost*0.225,419.05025098758574,328.57616957218943,2.1425520994606444,2.7124415871480703
Hybrid_Naive_Drift_Damped_0.7*0.575+GradientBoosting*0.425,419.340136604856,338.69480019779195,2.1651822226303787,2.645511504464131
Hybrid_Naive_Drift_Damped_0.7*0.925+CatBoost*0.075,419.6526125780801,322.6503898573965,2.081151921119799,2.7142170918976585
Hybrid_Naive_Drift*0.900+GradientBoosting*0.100,419.66822880062904,311.37067844656485,2.018782284113357,2.7160545301571233
Hybrid_Naive_Drift_Damped_0.7*0.950+GradientBoosting*0.050,419.70786730500765,319.3288808899494,2.0548528460296622,2.7087995023807516
Hybrid_Naive_Drift_Damped_0.8*0.925+CatBoost*0.075,419.8378161235055,321.4783355574482,2.0769407367772565,2.7220088152539654
Hybrid_Naive_Drift_Damped_0.8*0.525+GradientBoosting*0.475,419.8603405894249,339.15557326027647,2.168918171618008,2.6517379432993766
Hybrid_Naive_Drift_Damped_0.9*0.925+GradientBoosting*0.075,419.96646481394225,315.18936300159066,2.0377320112700934,2.7173680970401795
Hybrid_Naive_Drift_Damped_0.5*0.825+GradientBoosting*0.175,420.1896092553512,315.4118318701773,2.029713039493195,2.6680136441329774
Hybrid_Naive_Drift_Damped_0.5*0.800+GradientBoosting*0.200,420.2246520784804,319.8272589166075,2.0544018495495937,2.6635595392078253
Hybrid_Naive_Drift_Damped_0.8*0.750+RandomForest*0.250,420.49976299359184,337.6895932149646,2.1696252673456566,2.674471880032664
Hybrid_Naive_Drift_Damped_0.7*0.750+XGBoost*0.250,420.77674112809484,337.1635430230037,2.1731379382054627,2.686330986591073
Hybrid_Naive_Drift*0.600+XGBoost*0.400,421.06101692252577,357.9216688368053,2.3051056238641205,2.689792963454359
Hybrid_Naive_Drift_Damped_0.5*0.850+GradientBoosting*0.150,421.08567986843207,311.22799874586553,2.0065987343121687,2.677916795651689
Hybrid_Naive_Drift_Damped_0.5*0.775+GradientBoosting*0.225,421.190575933516,324.73795794785065,2.082457795269959,2.6645818068337284
Hybrid_Naive_Drift*0.625+CatBoost*0.375,421.49578689052083,352.8293902719358,2.3118265588300266,2.76687774432503
Hybrid_Naive_Drift*0.900+ExtraTrees*0.100,421.6220112530019,323.5019260670809,2.1027114593552927,2.7397029070588665
Hybrid_Naive_Drift_Damped_0.9*0.925+ExtraTrees*0.075,421.6806780770343,324.28779871697816,2.100678892701548,2.73513561323913
Hybrid_Naive_Drift_Damped_0.9*0.700+RandomForest*0.300,421.78729444046394,346.9166785246245,2.225235712892017,2.6766052888794887
Hybrid_Naive_Drift_Damped_0.7*0.975+LightGBM*0.025,421.79203529987626,319.90727773076713,2.0586131443698577,2.7217589493263414
Hybrid_Naive_Drift_Damped_0.7*0.800+ExtraTrees*0.200,421.8345678972219,339.4100206352702,2.214770038524101,2.7298858236526833
Hybrid_Naive_Drift_Damped_0.8*0.700+CatBoost*0.300,421.9859050921488,345.051845550882,2.2506224400480788,2.7437670868986035
Hybrid_Naive_Drift_Damped_0.8*0.750+ExtraTrees*0.250,422.07484027805475,350.4156092586236,2.2928352473140445,2.749299130077331
Hybrid_Naive_Drift*0.900+XGBoost*0.100,422.11636181073123,314.9674614800345,2.0434357868720405,2.7400391806028472
Hybrid_Naive_Drift_Damped_0.7*0.950+ExtraTrees*0.050,422.3087960903926,325.3945047002073,2.096817433650629,2.7277554984933845
Hybrid_Naive_Drift_Damped_0.6*0.975+LightGBM*0.025,422.31544518981286,322.90134023076706,2.075058609811889,2.7175815954617675
Hybrid_Naive_Drift_Damped_0.7*0.950+RandomForest*0.050,422.5899477381584,321.05403415548136,2.066722808163177,2.7272882478902845
Hybrid_Naive_Drift_Damped_0.6*0.875+XGBoost*0.125,422.71337197740917,317.83693101671014,2.052022939618291,2.708935177507232
Hybrid_Naive_Drift_Damped_0.9*0.925+XGBoost*0.075,422.75774689616173,317.8869502766923,2.0562221383391024,2.7403705795628563
Hybrid_Naive_Drift_Damped_0.8*0.950+GradientBoosting*0.050,422.7686896137719,319.0240892232826,2.0565902938069685,2.7322129292053323
Hybrid_Naive_Drift_Damped_0.5*0.875+GradientBoosting*0.125,422.9069453281257,314.2330159451106,2.0238349585628734,2.6932088846515616
Hybrid_Naive_Drift_Damped_0.5*0.750+GradientBoosting*0.250,423.0810050668124,329.6486569790932,2.1105137409903203,2.671074159302311
Hybrid_Naive_Drift_Damped_0.8*0.950+RandomForest*0.050,423.17685301747093,320.7492424888146,2.0684602559404834,2.738054761545731
Hybrid_Naive_Drift_Damped_0.6*0.900+XGBoost*0.100,423.1938583077522,318.84454481336826,2.0552094983677773,2.715894493843414
Hybrid_Naive_Drift_Damped_0.7*0.950+XGBoost*0.050,423.382235687462,321.12727240668374,2.067179597409001,2.733463939184213
Hybrid_Naive_Drift_Damped_0.6*0.950+GradientBoosting*0.050,423.43522144721607,321.15077407608624,2.0634295019947593,2.7216871648921432
Hybrid_Naive_Drift_Damped_0.6*0.900+ExtraTrees*0.100,423.52048164096504,331.5269571898869,2.14245892179163,2.723659568652865
Hybrid_Naive_Drift_Damped_0.6*0.850+XGBoost*0.150,423.58469272423747,316.82931722005213,2.0488363808688055,2.709404091541718
Hybrid_Naive_Drift_Damped_0.9*0.950+LightGBM*0.050,423.80587911908896,310.9473660855253,2.0123523597827977,2.734289592787272
Hybrid_Naive_Drift_Damped_0.6*0.875+CatBoost*0.125,423.8239462822918,327.4147122623279,2.1169345609727155,2.7276406260829775
Hybrid_Naive_Drift_Damped_0.7*0.750+CatBoost*0.250,423.8738800880068,338.7812492398716,2.2045223827869673,2.7409101888821197
Hybrid_Naive_Drift_Damped_0.7*0.800+RandomForest*0.200,424.10962731826936,330.6650079053052,2.1263385729647313,2.6985526143523275
Hybrid_Naive_Drift_Damped_0.6*0.625+GradientBoosting*0.375,424.1288661591268,340.43652713530565,2.173770024808171,2.669267694133271
Hybrid_Naive_Drift_Damped_0.8*0.950+ExtraTrees*0.050,424.13395171697084,325.0897130335405,2.0985548814279347,2.744370106516943
Hybrid_Naive_Drift*0.925+LightGBM*0.075,424.2115216844141,303.2346949616217,1.9704606640352575,2.731961688202869
Hybrid_Naive_Drift_Damped_0.6*0.900+CatBoost*0.100,424.21484803335903,326.5067698098619,2.107138795451313,2.7304157017099917
Hybrid_Naive_Drift_Damped_0.6*0.925+ExtraTrees*0.075,424.42294461777954,329.36396789241553,2.123833124685154,2.7296428746007053
Hybrid_Naive_Drift_Damped_0.8*0.675+XGBoost*0.325,424.5000077079336,352.49823092990454,2.266850221157016,2.703628801534782
Hybrid_Naive_Drift_Damped_0.6*0.875+ExtraTrees*0.125,424.52971720487255,333.6899464873589,2.1610847188981093,2.7293269376541844
Hybrid_Naive_Drift_Damped_0.9*0.650+CatBoost*0.350,424.5737747423395,354.1922920315844,2.313471647477886,2.7724585598898273
Hybrid_Naive_Drift_Damped_0.7*0.950+CatBoost*0.050,424.66771646625193,323.323682038299,2.0821198133460235,2.743252705797114
Hybrid_Naive_Drift_Damped_0.6*0.850+CatBoost*0.150,424.7146580488134,328.3226547147927,2.1267303264941098,2.7324539596254906
Hybrid_Naive_Drift_Damped_0.6*0.925+XGBoost*0.075,425.0215670915524,319.8521586100257,2.058396057117259,2.730225237690391
Hybrid_Naive_Drift_Damped_0.3*0.900+LightGBM*0.100,425.3013002973694,327.98941366987737,2.106000335520121,2.6844235031708736
Hybrid_Naive_Drift_Damped_0.8*0.950+XGBoost*0.050,425.3103945550913,320.822480740017,2.068917045186307,2.7511013436560434
Hybrid_Naive_Drift_Damped_0.5*0.900+GradientBoosting*0.100,425.64152943020434,317.71557942275496,2.0437516176945776,2.713798813670198
Hybrid_Naive_Drift_Damped_0.6*0.825+XGBoost*0.175,425.79952195220767,325.1326051161018,2.0979112820020527,2.7172973903622695
Hybrid_Naive_Drift_Damped_0.5*0.725+GradientBoosting*0.275,425.88362846427003,334.5593560103357,2.1385696867106816,2.682996887149664
Hybrid_Naive_Drift_Damped_0.6*0.925+CatBoost*0.075,425.8838342911542,325.59882735739603,2.0973430299299114,2.7407561363119273
Hybrid_Naive_Drift_Damped_0.9*0.925+CatBoost*0.075,426.43108484463846,321.18156472411493,2.078632462244635,2.763840969347601
Hybrid_Naive_Drift_Damped_0.9*0.625+XGBoost*0.375,426.5188743209599,359.9682312011719,2.3139203875012613,2.7154028910723427
Hybrid_Naive_Drift_Damped_0.6*0.900+RandomForest*0.100,426.6072284739094,316.38969465609324,2.038728252929339,2.7289828410635235
Hybrid_Naive_Drift_Damped_0.6*0.925+RandomForest*0.075,426.7123402976781,318.6674053998886,2.0504617780682333,2.735686235703479
Hybrid_Naive_Drift_Damped_0.6*0.825+CatBoost*0.175,426.87896088896673,329.23059716725857,2.1365260920155116,2.7448157813209577
Hybrid_Naive_Drift_Damped_0.7*0.725+XGBoost*0.275,427.1217119503129,347.23073065863673,2.232103805978202,2.7171575891167845
Hybrid_Naive_Drift*0.675+ExtraTrees*0.325,427.1644225795911,364.59404203621096,2.3969820460482265,2.814290245198224
Hybrid_Naive_Drift_Damped_0.6*0.950+ExtraTrees*0.050,427.2249915863335,327.2009785949431,2.105207327578671,2.747200732279492
Hybrid_Naive_Drift_Damped_0.8*0.950+CatBoost*0.050,427.22775687410854,323.01889037163227,2.08385726112333,2.763784284774413
Hybrid_Naive_Drift_Damped_0.6*0.850+ExtraTrees*0.150,427.4371102045155,335.8529357848306,2.179710516004587,2.74657286139103
Hybrid_Naive_Drift*0.900+CatBoost*0.100,427.98825658762075,319.3602807432644,2.073316218746082,2.7768149574157497
Hybrid_Naive_Drift_Damped_0.9*0.700+ExtraTrees*0.300,428.15214174311427,364.1828977770153,2.3863171318249052,2.8040778811782374
Hybrid_Naive_Drift_Damped_0.6*0.950+XGBoost*0.050,428.17924657692413,321.4320640733502,2.065442149631693,2.751812245854331
Hybrid_Naive_Drift_Damped_0.7*0.550+GradientBoosting*0.450,428.2946638798566,344.70674922903464,2.199400043933458,2.6936374737420428
Hybrid_Naive_Drift_Damped_0.8*0.975+LightGBM*0.025,428.3610128662172,318.6760788760962,2.0541526109104837,2.763801351978951
Hybrid_Naive_Drift_Damped_0.6*0.875+RandomForest*0.125,428.41353961433026,314.76836832011696,2.0314213828202474,2.732533992945324
